date,startup_name,industry,city,investment_type,amount_usd,period
2022-11-21,CloudLabs,Enterprise,Chennai,Series C,54137000.0,Post-COVID
2022-11-21,WorkStack,Mobility,Delhi,Series A,11397000.0,Post-COVID
2022-11-25,NeoSense,Logistics,Hyderabad,Seed,1360000.0,Post-COVID
2022-11-30,SmartCare,E-commerce,Gurugram,Angel,18000.0,Post-COVID
2022-12-02,AgriFit,Mobility,Hyderabad,Bridge,70000.0,Post-COVID
2022-12-03,FarmBox,Retail,Hyderabad,Series C,65870000.0,Post-COVID
2022-12-03,AutoFlow,FinTech,Mumbai,Series B,13318000.0,Post-COVID
2022-12-04,FinSense,AgriTech,Noida,Angel,17000.0,Post-COVID
2022-12-05,LogiSense,FinTech,Chennai,Series B,19914000.0,Post-COVID
2022-12-10,CloudLabs,Consumer Electronics,Ahmedabad,Bridge,136000.0,Post-COVID
2022-12-12,SmartCare,Enterprise,Ahmedabad,Series C,24513000.0,Post-COVID
2022-12-12,NimbusWorks,Consumer Electronics,Pune,Series B,9872000.0,Post-COVID
2022-12-14,Wakefit,Mobility,Gurugram,Seed,72000.0,Post-COVID
2022-12-15,SmartMart,RealEstate,Delhi,Angel,21000.0,Post-COVID
2022-12-20,EduBox,SaaS,Mumbai,Series A,1451000.0,Post-COVID
2022-12-22,HomeAnalytics,HealthTech,Noida,Series B,73980000.0,Post-COVID
2022-12-23,InMobi,Logistics,Noida,Seed,333000.0,Post-COVID
2022-12-24,DriveEdge,AgriTech,Mumbai,Seed,53000.0,Post-COVID
2022-12-25,FinFoods,Mobility,Mumbai,Series B,14327000.0,Post-COVID
2022-12-29,CloudLabs,SaaS,Hyderabad,Pre-Seed,135000.0,Post-COVID
2022-12-30,PhonePe,AgriTech,Delhi,Seed,136000.0,Post-COVID
2023-01-03,AeroAnalytics,FoodTech,Chennai,Seed,235000.0,Post-COVID
2023-01-05,Oyo,Consumer Electronics,Mumbai,Seed,66000.0,Post-COVID
2023-01-07,MediSpace,FoodTech,Kolkata,Series C,21255000.0,Post-COVID
2023-01-09,AeroAnalytics,E-commerce,Delhi,Angel,77000.0,Post-COVID
2023-01-10,Postman,EdTech,Chennai,Series A,12766000.0,Post-COVID
2023-01-12,Ola,Retail,Mumbai,Seed,62000.0,Post-COVID
2023-01-12,WorkStack,Media,Delhi,Series A,10148000.0,Post-COVID
2023-01-13,DriveEdge,RealEstate,Hyderabad,Series A,1449000.0,Post-COVID
2023-01-14,AeroStack,SaaS,Ahmedabad,Seed,83000.0,Post-COVID
2023-01-17,NimbusLabs,E-commerce,Mumbai,Seed,355000.0,Post-COVID
2023-01-18,PharmEasy,Enterprise,Hyderabad,Series A,7137000.0,Post-COVID
2023-01-23,AgriFit,FoodTech,Noida,Series B,62216000.0,Post-COVID
2023-01-25,DataAnalytics,E-commerce,Kolkata,Pre-Series A,312000.0,Post-COVID
2023-01-26,SmartCare,FinTech,Ahmedabad,Pre-Series A,426000.0,Post-COVID
2023-01-27,DriveFit,Enterprise,Delhi,Debt,2677000.0,Post-COVID
2023-01-29,Chargebee,RealEstate,Bengaluru,Seed,1207000.0,Post-COVID
2023-01-30,BlueTech,AgriTech,Noida,Series A,3424000.0,Post-COVID
2023-01-31,Ola,E-commerce,Pune,Series B,64925000.0,Post-COVID
2023-02-04,AutoMart,Logistics,Noida,Series A,1458000.0,Post-COVID
2023-02-04,Innovaccer,AgriTech,Kolkata,Series A,4139000.0,Post-COVID
2023-02-08,MediWorks,HealthTech,Mumbai,Series B,57218000.0,Post-COVID
2023-02-12,UrbanSolutions,FoodTech,Hyderabad,Pre-Series A,142000.0,Post-COVID
2023-02-13,Wakefit,Media,Pune,Series C,37077000.0,Post-COVID
2023-02-14,NeoLabs,FoodTech,Hyderabad,Seed,701000.0,Post-COVID
2023-02-18,NimbusMart,Mobility,Kolkata,Series A,4770000.0,Post-COVID
2023-02-19,CoreFlow,Retail,Kolkata,Seed,1560000.0,Post-COVID
2023-02-19,CRED,E-commerce,Hyderabad,Series B,25964000.0,Post-COVID
2023-02-22,CureFit,HealthTech,Noida,Series B,11211000.0,Post-COVID
2023-02-25,NeoLabs,RealEstate,Ahmedabad,Series A,12481000.0,Post-COVID
2023-02-25,Chargebee,HealthTech,Kolkata,Seed,125000.0,Post-COVID
2023-02-28,UrbanSolutions,Retail,Pune,Seed,942000.0,Post-COVID
2023-03-04,NextSense,FoodTech,Delhi,Angel,15000.0,Post-COVID
2023-03-04,Licious,Consumer Electronics,Kolkata,Seed,434000.0,Post-COVID
2023-03-07,AeroStack,FinTech,Ahmedabad,Seed,68000.0,Post-COVID
2023-03-07,DriveLoop,HealthTech,Pune,Seed,96000.0,Post-COVID
2023-03-08,MediSpace,Media,Delhi,Seed,1663000.0,Post-COVID
2023-03-08,WorkFit,Mobility,Chennai,Seed,217000.0,Post-COVID
2023-03-11,AgriSense,E-commerce,Pune,Pre-Series A,105000.0,Post-COVID
2023-03-11,Dream11,Retail,Ahmedabad,Series B,5077000.0,Post-COVID
2023-03-13,BharatPe,Enterprise,Ahmedabad,Seed,532000.0,Post-COVID
2023-03-13,Unacademy,Logistics,Gurugram,Series C,242794000.0,Post-COVID
2023-03-14,DataAnalytics,Media,Noida,Series A,1916000.0,Post-COVID
2023-03-14,Cars24,FoodTech,Ahmedabad,Pre-Series A,209000.0,Post-COVID
2023-03-16,GreenConnect,RealEstate,Chennai,Series B,9425000.0,Post-COVID
2023-03-17,EduMart,FoodTech,Pune,Seed,137000.0,Post-COVID
2023-03-18,CoreSpace,SaaS,Ahmedabad,Pre-Series A,377000.0,Post-COVID
2023-03-18,CloudPay,EdTech,Bengaluru,Pre-Series A,181000.0,Post-COVID
2023-03-19,QuantumAnalytics,RealEstate,Gurugram,Pre-Series A,319000.0,Post-COVID
2023-03-19,FinSpace,Logistics,Hyderabad,Series A,1936000.0,Post-COVID
2023-03-23,Chargebee,AgriTech,Bengaluru,Series B,50673000.0,Post-COVID
2023-03-25,LogiMart,Logistics,Pune,Series B,18607000.0,Post-COVID
2023-03-26,Myntra,EdTech,Noida,Pre-Seed,37000.0,Post-COVID
2023-03-27,FarmFit,Mobility,Noida,Series A,1349000.0,Post-COVID
2023-03-28,SkillRise,Consumer Electronics,Bengaluru,Pre-Series A,164000.0,Post-COVID
2023-03-28,AgriSense,Retail,Chennai,Series A,8614000.0,Post-COVID
2023-03-30,FoodFit,AgriTech,Mumbai,Series B,38525000.0,Post-COVID
2023-04-01,UrbanStack,Media,Gurugram,Seed,105000.0,Post-COVID
2023-04-04,Bounce,Mobility,Delhi,Series A,1287000.0,Post-COVID
2023-04-07,Licious,HealthTech,Hyderabad,Pre-Series A,119000.0,Post-COVID
2023-04-10,LogiMart,FinTech,Mumbai,Pre-Series A,933000.0,Post-COVID
2023-04-14,HealthAnalytics,HealthTech,Ahmedabad,Angel,99000.0,Post-COVID
2023-04-15,Housejoy,FinTech,Gurugram,Series C,65156000.0,Post-COVID
2023-04-16,FreshTech,EdTech,Noida,Seed,125000.0,Post-COVID
2023-04-18,BlueSpace,RealEstate,Kolkata,Series A,9459000.0,Post-COVID
2023-04-19,AutoMart,SaaS,Kolkata,Seed,97000.0,Post-COVID
2023-04-19,Housejoy,EdTech,Mumbai,Seed,199000.0,Post-COVID
2023-04-19,Housejoy,Retail,Gurugram,Series C,142883000.0,Post-COVID
2023-04-20,DriveFit,RealEstate,Gurugram,Series B,12266000.0,Post-COVID
2023-04-22,Meesho,Mobility,Kolkata,Pre-Series A,349000.0,Post-COVID
2023-04-26,Oyo,Media,Gurugram,Series A,3786000.0,Post-COVID
2023-05-01,Dunzo,HealthTech,Chennai,Series A,14477000.0,Post-COVID
2023-05-09,HyperLoop,Retail,Mumbai,Series A,2765000.0,Post-COVID
2023-05-09,NimbusMart,Logistics,Ahmedabad,Seed,1687000.0,Post-COVID
2023-05-10,Zomato,FoodTech,Hyderabad,Series A,2658000.0,Post-COVID
2023-05-13,BlueTech,Mobility,Delhi,Series A,14210000.0,Post-COVID
2023-05-16,Flipkart,Logistics,Delhi,Seed,79000.0,Post-COVID
2023-05-22,FreshBox,Media,Hyderabad,Seed,289000.0,Post-COVID
2023-05-22,NextFlow,Enterprise,Hyderabad,Series C,93825000.0,Post-COVID
2023-05-23,GrowthFlow,Media,Delhi,Series A,10651000.0,Post-COVID
2023-05-23,GreenEdge,RealEstate,Mumbai,Seed,122000.0,Post-COVID
2023-05-24,NeoSense,AgriTech,Hyderabad,Series A,11321000.0,Post-COVID
2023-05-25,HomeAnalytics,HealthTech,Delhi,Series A,11198000.0,Post-COVID
2023-05-27,SkillSolutions,EdTech,Mumbai,Series C,98917000.0,Post-COVID
2023-05-30,NeoSense,EdTech,Chennai,Series C,42331000.0,Post-COVID
2023-06-07,SkillSolutions,FoodTech,Gurugram,Series B,6730000.0,Post-COVID
2023-06-10,MediSpace,SaaS,Gurugram,Angel,10000.0,Post-COVID
2023-06-12,FoodLoop,AgriTech,Pune,Angel,25000.0,Post-COVID
2023-06-14,GrowthConnect,AgriTech,Bengaluru,Pre-Series A,876000.0,Post-COVID
2023-06-15,Meesho,RealEstate,Delhi,Angel,26000.0,Post-COVID
2023-06-15,SmartTech,HealthTech,Hyderabad,Seed,129000.0,Post-COVID
2023-06-20,NeoTech,Logistics,Gurugram,Pre-Series A,132000.0,Post-COVID
2023-06-20,LogiMart,Retail,Ahmedabad,Series A,1465000.0,Post-COVID
2023-06-20,UrbanSolutions,RealEstate,Chennai,Seed,148000.0,Post-COVID
2023-06-21,FreshTech,E-commerce,Mumbai,Seed,130000.0,Post-COVID
2023-06-21,MediHive,EdTech,Noida,Bridge,1758000.0,Post-COVID
2023-07-02,HyperLabs,Mobility,Gurugram,Seed,1416000.0,Post-COVID
2023-07-04,HealthAnalytics,Logistics,Noida,Seed,122000.0,Post-COVID
2023-07-06,LogiSense,Consumer Electronics,Bengaluru,Pre-Seed,21000.0,Post-COVID
2023-07-08,GrowthConnect,Media,Ahmedabad,Bridge,1071000.0,Post-COVID
2023-07-10,HyperLoop,RealEstate,Delhi,Bridge,127000.0,Post-COVID
2023-07-13,BharatPe,FinTech,Hyderabad,Series A,3388000.0,Post-COVID
2023-07-13,HomeMart,AgriTech,Kolkata,Pre-Series A,643000.0,Post-COVID
2023-07-14,Dailyhunt,Media,Mumbai,Pre-Seed,84000.0,Post-COVID
2023-07-15,Postman,Retail,Chennai,Seed,390000.0,Post-COVID
2023-07-16,SkillFlow,HealthTech,Ahmedabad,Series A,8097000.0,Post-COVID
2023-07-18,HomeFoods,Enterprise,Bengaluru,Series B,7347000.0,Post-COVID
2023-07-18,AutoFlow,SaaS,Kolkata,Series B,24587000.0,Post-COVID
2023-07-23,Unacademy,Logistics,Pune,Series D,130783000.0,Post-COVID
2023-07-23,Urban Company,Consumer Electronics,Kolkata,Seed,1664000.0,Post-COVID
2023-07-25,UrbanDrive,Retail,Delhi,Seed,369000.0,Post-COVID
2023-07-25,UrbanDrive,HealthTech,Chennai,Seed,856000.0,Post-COVID
2023-07-26,HomeMart,FoodTech,Gurugram,Series A,3605000.0,Post-COVID
2023-07-27,CoreConnect,Mobility,Hyderabad,Series A,1036000.0,Post-COVID
2023-07-27,Freshworks,Consumer Electronics,Ahmedabad,Seed,1127000.0,Post-COVID
2023-07-28,GreenMart,FoodTech,Noida,Series A,14601000.0,Post-COVID
2023-07-29,Rapido,Enterprise,Ahmedabad,Bridge,196000.0,Post-COVID
2023-07-29,EduMart,SaaS,Mumbai,Angel,50000.0,Post-COVID
2023-07-30,WorkPay,Mobility,Pune,Seed,1580000.0,Post-COVID
2023-07-30,DataHive,Logistics,Delhi,Series C,29202000.0,Post-COVID
2023-07-30,CureFit,Mobility,Kolkata,Pre-Seed,122000.0,Post-COVID
2023-07-30,Meesho,RealEstate,Kolkata,Seed,76000.0,Post-COVID
2023-08-01,AeroHub,E-commerce,Ahmedabad,Bridge,60000.0,Post-COVID
2023-08-04,Udaan,FoodTech,Gurugram,Bridge,1256000.0,Post-COVID
2023-08-07,SkillSolutions,E-commerce,Mumbai,Series B,46994000.0,Post-COVID
2023-08-07,GreenMart,Consumer Electronics,Mumbai,Pre-Seed,178000.0,Post-COVID
2023-08-11,Ola,Media,Delhi,Seed,568000.0,Post-COVID
2023-08-13,Practo,RealEstate,Noida,Angel,81000.0,Post-COVID
2023-08-14,LogiMart,SaaS,Ahmedabad,Pre-Seed,76000.0,Post-COVID
2023-08-14,HomeMart,Enterprise,Bengaluru,Series B,5493000.0,Post-COVID
2023-08-15,CloudLabs,SaaS,Kolkata,Series C,47844000.0,Post-COVID
2023-08-16,Udaan,Media,Delhi,Series A,1763000.0,Post-COVID
2023-08-19,Freshworks,EdTech,Pune,Seed,1009000.0,Post-COVID
2023-08-21,MediWorks,Retail,Chennai,Series A,10074000.0,Post-COVID
2023-08-21,FinFoods,FinTech,Bengaluru,Seed,89000.0,Post-COVID
2023-08-23,Innovaccer,E-commerce,Hyderabad,Seed,149000.0,Post-COVID
2023-08-24,HealthRise,FinTech,Mumbai,Series D,214425000.0,Post-COVID
2023-08-26,NextFlow,Consumer Electronics,Pune,Series B,63289000.0,Post-COVID
2023-08-29,FreshTech,SaaS,Noida,Seed,638000.0,Post-COVID
2023-08-31,BlueSpace,AgriTech,Bengaluru,Series A,2372000.0,Post-COVID
2023-08-31,NoBroker,FoodTech,Chennai,Pre-Series A,383000.0,Post-COVID
2023-09-08,FreshTech,Logistics,Bengaluru,Series A,11442000.0,Post-COVID
2023-09-08,DriveLoop,EdTech,Delhi,Seed,56000.0,Post-COVID
2023-09-09,NeoTech,SaaS,Chennai,Bridge,121000.0,Post-COVID
2023-09-11,FarmBox,Consumer Electronics,Gurugram,Seed,455000.0,Post-COVID
2023-09-12,CRED,FoodTech,Gurugram,Seed,452000.0,Post-COVID
2023-09-12,FoodSolutions,FoodTech,Delhi,Series D,367311000.0,Post-COVID
2023-09-13,AgriHive,FinTech,Mumbai,Pre-Seed,34000.0,Post-COVID
2023-09-14,DataEdge,Media,Hyderabad,Seed,76000.0,Post-COVID
2023-09-15,NeoSense,AgriTech,Mumbai,Series C,78705000.0,Post-COVID
2023-09-16,QuantumAnalytics,SaaS,Chennai,Pre-Series A,837000.0,Post-COVID
2023-09-17,HyperLoop,RealEstate,Bengaluru,Seed,62000.0,Post-COVID
2023-09-17,CloudSolutions,AgriTech,Ahmedabad,Debt,176000.0,Post-COVID
2023-09-17,HyperLoop,AgriTech,Mumbai,Seed,113000.0,Post-COVID
2023-09-19,FreshSolutions,Mobility,Chennai,Series A,6014000.0,Post-COVID
2023-09-22,EduMart,Media,Mumbai,Series C,182986000.0,Post-COVID
2023-09-25,Delhivery,RealEstate,Kolkata,Seed,778000.0,Post-COVID
2023-09-27,MediHive,EdTech,Pune,Seed,107000.0,Post-COVID
2023-09-27,SkillFlow,Retail,Chennai,Pre-Series A,886000.0,Post-COVID
2023-09-28,GreenConnect,SaaS,Delhi,Series D,258416000.0,Post-COVID
2023-10-05,QuantumSolutions,Logistics,Kolkata,Bridge,366000.0,Post-COVID
2023-10-07,CoreFlow,SaaS,Hyderabad,Pre-Series A,680000.0,Post-COVID
2023-10-07,Delhivery,Enterprise,Chennai,Angel,29000.0,Post-COVID
2023-10-13,HealthRise,SaaS,Noida,Bridge,1271000.0,Post-COVID
2023-10-16,Licious,HealthTech,Mumbai,Angel,67000.0,Post-COVID
2023-10-17,Dream11,Media,Bengaluru,Pre-Series A,175000.0,Post-COVID
2023-10-20,HomeFoods,SaaS,Gurugram,Series A,5604000.0,Post-COVID
2023-10-22,NextSense,Logistics,Chennai,Series C,22992000.0,Post-COVID
2023-10-23,CoreFlow,SaaS,Ahmedabad,Series C,38931000.0,Post-COVID
2023-10-24,Groww,HealthTech,Mumbai,Series A,9144000.0,Post-COVID
2023-10-25,CoreSpace,Retail,Gurugram,Series C,110486000.0,Post-COVID
2023-10-30,BlueRise,EdTech,Kolkata,Seed,548000.0,Post-COVID
2023-10-30,QuantumDrive,FoodTech,Chennai,Pre-Series A,528000.0,Post-COVID
2023-10-31,AgriFit,AgriTech,Delhi,Bridge,137000.0,Post-COVID
2023-11-02,HealthRise,Consumer Electronics,Delhi,Debt,3346000.0,Post-COVID
2023-11-03,Oyo,Logistics,Kolkata,Series D,117757000.0,Post-COVID
2023-11-03,NextSense,Logistics,Gurugram,Series A,1335000.0,Post-COVID
2023-11-04,WorkFit,Mobility,Ahmedabad,Series A,3994000.0,Post-COVID
2023-11-08,FoodLoop,Enterprise,Delhi,Seed,114000.0,Post-COVID
2023-11-09,CoreConnect,E-commerce,Chennai,Series A,3668000.0,Post-COVID
2023-11-11,Licious,EdTech,Chennai,Seed,1411000.0,Post-COVID
2023-11-12,CRED,Mobility,Bengaluru,Pre-Series A,113000.0,Post-COVID
2023-11-12,Zomato,RealEstate,Delhi,Pre-Seed,63000.0,Post-COVID
2023-11-14,Delhivery,EdTech,Hyderabad,Series B,30480000.0,Post-COVID
2023-11-22,NextSense,FoodTech,Pune,Seed,1903000.0,Post-COVID
2023-11-22,Oyo,FinTech,Gurugram,Seed,947000.0,Post-COVID
2023-11-24,CloudPay,HealthTech,Pune,Seed,666000.0,Post-COVID
2023-11-24,AgriFit,Retail,Hyderabad,Seed,1218000.0,Post-COVID
2023-11-27,Rapido,FoodTech,Kolkata,Seed,459000.0,Post-COVID
2023-11-29,Paytm,Mobility,Pune,Growth,438231000.0,Post-COVID
2023-11-30,AgriSense,Enterprise,Hyderabad,Seed,1034000.0,Post-COVID
2023-12-01,HealthRise,HealthTech,Hyderabad,Bridge,1426000.0,Post-COVID
2023-12-03,AgriHive,FoodTech,Pune,Series A,1339000.0,Post-COVID
2023-12-04,DataHive,Consumer Electronics,Delhi,Pre-Series A,266000.0,Post-COVID
2023-12-05,FoodLoop,Media,Ahmedabad,Pre-Seed,88000.0,Post-COVID
2023-12-05,Zepto,RealEstate,Noida,Series A,6770000.0,Post-COVID
2023-12-05,Cars24,E-commerce,Ahmedabad,Series A,1438000.0,Post-COVID
2023-12-06,NeoSense,Enterprise,Delhi,Pre-Series A,587000.0,Post-COVID
2023-12-06,HomeFoods,FoodTech,Noida,Series A,3558000.0,Post-COVID
2023-12-07,SmartCare,FinTech,Ahmedabad,Pre-Seed,36000.0,Post-COVID
2023-12-12,Housejoy,Media,Gurugram,Series B,72324000.0,Post-COVID
2023-12-14,AutoStack,Enterprise,Gurugram,Angel,7000.0,Post-COVID
2023-12-14,NeoTech,Mobility,Kolkata,Series C,51004000.0,Post-COVID
2023-12-17,FoodLoop,Media,Hyderabad,Debt,22303000.0,Post-COVID
2023-12-18,Unacademy,Consumer Electronics,Ahmedabad,Angel,19000.0,Post-COVID
2023-12-19,Porter,Media,Pune,Seed,489000.0,Post-COVID
2023-12-19,Dailyhunt,Logistics,Delhi,Seed,500000.0,Post-COVID
2023-12-20,NimbusMart,Media,Delhi,Seed,819000.0,Post-COVID
2023-12-20,NextStack,SaaS,Ahmedabad,Pre-Seed,68000.0,Post-COVID
2023-12-20,DataHive,E-commerce,Delhi,Pre-Seed,64000.0,Post-COVID
2023-12-23,FinSense,FoodTech,Pune,Private Equity,170086000.0,Post-COVID
2023-12-24,LogiSense,Enterprise,Bengaluru,Seed,430000.0,Post-COVID
2023-12-28,DataHive,EdTech,Mumbai,Series B,26816000.0,Post-COVID
2023-12-29,Lenskart,FinTech,Gurugram,Series C,22619000.0,Post-COVID
2024-01-01,DriveEdge,Consumer Electronics,Kolkata,Seed,314000.0,Post-COVID
2024-01-02,NextStack,Consumer Electronics,Kolkata,Series C,36336000.0,Post-COVID
2024-01-04,FarmBox,Mobility,Mumbai,Seed,956000.0,Post-COVID
2024-01-06,DriveFit,SaaS,Pune,Pre-Series A,417000.0,Post-COVID
2024-01-07,NimbusLabs,FoodTech,Pune,Seed,54000.0,Post-COVID
2024-01-08,LogiSense,E-commerce,Hyderabad,Pre-Series A,457000.0,Post-COVID
2024-01-09,AgriSense,SaaS,Hyderabad,Series A,1604000.0,Post-COVID
2024-01-09,ShareChat,FinTech,Delhi,Series C,117144000.0,Post-COVID
2024-01-15,Housejoy,RealEstate,Chennai,Series C,289004000.0,Post-COVID
2024-01-16,PhonePe,AgriTech,Ahmedabad,Seed,216000.0,Post-COVID
2024-01-16,LogiMart,E-commerce,Noida,Series A,5977000.0,Post-COVID
2024-01-16,FreshBox,FoodTech,Chennai,Growth,154344000.0,Post-COVID
2024-01-17,Myntra,Mobility,Mumbai,Angel,9000.0,Post-COVID
2024-01-17,GrowthFlow,Logistics,Ahmedabad,Series A,1316000.0,Post-COVID
2024-01-19,ShareChat,Mobility,Kolkata,Seed,148000.0,Post-COVID
2024-01-20,HealthWorks,E-commerce,Gurugram,Series A,5808000.0,Post-COVID
2024-01-21,UrbanStack,Mobility,Chennai,Seed,1584000.0,Post-COVID
2024-01-22,WorkStack,E-commerce,Chennai,Seed,140000.0,Post-COVID
2024-01-22,AgriSense,Retail,Chennai,Seed,1746000.0,Post-COVID
2024-01-27,GrowthCare,RealEstate,Mumbai,Seed,68000.0,Post-COVID
2024-01-29,PhonePe,Logistics,Delhi,Series A,4267000.0,Post-COVID
2024-01-30,HealthAnalytics,Logistics,Noida,Seed,358000.0,Post-COVID
2024-01-30,CoreConnect,AgriTech,Bengaluru,Growth,113169000.0,Post-COVID
2024-01-31,Udaan,RealEstate,Mumbai,Seed,89000.0,Post-COVID
2024-01-31,FarmTech,RealEstate,Pune,Seed,83000.0,Post-COVID
2024-02-02,Swiggy,Mobility,Pune,Pre-Series A,222000.0,Post-COVID
2024-02-03,Meesho,EdTech,Noida,Series A,1580000.0,Post-COVID
2024-02-04,AgriHive,FoodTech,Mumbai,Series D,174427000.0,Post-COVID
2024-02-04,CoreSpace,EdTech,Bengaluru,Growth,574676000.0,Post-COVID
2024-02-05,Innovaccer,AgriTech,Ahmedabad,Series A,3039000.0,Post-COVID
2024-02-06,SkillFlow,Mobility,Kolkata,Series A,5049000.0,Post-COVID
2024-02-07,MediHive,FinTech,Kolkata,Seed,795000.0,Post-COVID
2024-02-09,BlueSpace,Enterprise,Kolkata,Series A,2359000.0,Post-COVID
2024-02-09,NextFlow,E-commerce,Bengaluru,Pre-Series A,104000.0,Post-COVID
2024-02-11,HealthRise,Enterprise,Noida,Seed,1666000.0,Post-COVID
2024-02-12,Oyo,Mobility,Chennai,Series A,12223000.0,Post-COVID
2024-02-12,AeroHub,Consumer Electronics,Delhi,Seed,390000.0,Post-COVID
2024-02-14,LogiMart,Consumer Electronics,Bengaluru,Seed,110000.0,Post-COVID
2024-02-15,Flipkart,Mobility,Kolkata,Growth,76432000.0,Post-COVID
2024-02-15,LogiSense,Logistics,Chennai,Series B,27576000.0,Post-COVID
2024-02-22,CloudSolutions,E-commerce,Delhi,Angel,8000.0,Post-COVID
2024-02-26,BlueTech,AgriTech,Chennai,Seed,329000.0,Post-COVID
2024-02-26,SkillFlow,Media,Delhi,Seed,120000.0,Post-COVID
2024-02-27,HealthRise,AgriTech,Gurugram,Series A,2937000.0,Post-COVID
2024-02-27,WorkFit,FoodTech,Ahmedabad,Bridge,219000.0,Post-COVID
2024-02-27,CoreFlow,FoodTech,Ahmedabad,Growth,138147000.0,Post-COVID
2024-02-28,WorkStack,AgriTech,Chennai,Series A,10633000.0,Post-COVID
2024-02-29,Nykaa,RealEstate,Noida,Pre-Series A,195000.0,Post-COVID
2024-02-29,Zomato,HealthTech,Mumbai,Private Equity,201485000.0,Post-COVID
2024-02-29,Zomato,AgriTech,Noida,Growth,58010000.0,Post-COVID
2024-03-01,SkillFlow,EdTech,Gurugram,Seed,210000.0,Post-COVID
2024-03-04,Razorpay,EdTech,Pune,Series A,3483000.0,Post-COVID
2024-03-06,AutoMart,AgriTech,Bengaluru,Angel,5000.0,Post-COVID
2024-03-07,SmartMart,RealEstate,Kolkata,Pre-Series A,659000.0,Post-COVID
2024-03-07,Nykaa,Consumer Electronics,Noida,Seed,166000.0,Post-COVID
2024-03-08,Housejoy,Media,Kolkata,Series A,1756000.0,Post-COVID
2024-03-09,ClearTax,Consumer Electronics,Noida,Seed,1786000.0,Post-COVID
2024-03-15,CoreConnect,EdTech,Chennai,Series B,18272000.0,Post-COVID
2024-03-17,AgriHive,E-commerce,Noida,Debt,201000.0,Post-COVID
2024-03-21,Udaan,Mobility,Delhi,Series B,13444000.0,Post-COVID
2024-03-24,UrbanStack,Media,Hyderabad,Seed,647000.0,Post-COVID
2024-03-26,Dream11,FinTech,Hyderabad,Series B,34436000.0,Post-COVID
2024-03-28,DataAnalytics,RealEstate,Ahmedabad,Pre-Seed,107000.0,Post-COVID
2024-03-29,Wakefit,E-commerce,Noida,Pre-Series A,426000.0,Post-COVID
2024-03-29,DriveFit,Logistics,Mumbai,Angel,25000.0,Post-COVID
2024-03-29,AeroStack,EdTech,Noida,Series C,65394000.0,Post-COVID
2024-03-31,NoBroker,SaaS,Mumbai,Seed,285000.0,Post-COVID
2024-03-31,AutoStack,FoodTech,Kolkata,Series C,195631000.0,Post-COVID
2024-04-03,HyperLabs,Retail,Chennai,Seed,120000.0,Post-COVID
2024-04-04,LogiMart,E-commerce,Pune,Angel,16000.0,Post-COVID
2024-04-06,SmartTech,Media,Chennai,Bridge,396000.0,Post-COVID
2024-04-07,EduTech,Media,Pune,Series B,6806000.0,Post-COVID
2024-04-07,GrowthCare,Retail,Gurugram,Series C,65689000.0,Post-COVID
2024-04-08,QuantumSolutions,FoodTech,Hyderabad,Series A,13499000.0,Post-COVID
2024-04-10,AgriSense,FoodTech,Ahmedabad,Angel,27000.0,Post-COVID
2024-04-11,GrowthConnect,E-commerce,Ahmedabad,Seed,406000.0,Post-COVID
2024-04-16,QuantumDrive,Retail,Bengaluru,Series D,54120000.0,Post-COVID
2024-04-16,HomeMart,Retail,Gurugram,Seed,517000.0,Post-COVID
2024-04-17,CoreSpace,Media,Kolkata,Seed,383000.0,Post-COVID
2024-04-18,NeoLabs,Media,Gurugram,Angel,53000.0,Post-COVID
2024-04-18,Cars24,Mobility,Mumbai,Series A,2525000.0,Post-COVID
2024-04-18,DriveFit,AgriTech,Ahmedabad,Series B,23958000.0,Post-COVID
2024-04-19,BharatPe,Consumer Electronics,Pune,Growth,566555000.0,Post-COVID
2024-04-24,ClearDekho,RealEstate,Ahmedabad,Series A,11144000.0,Post-COVID
2024-04-25,DriveEdge,Enterprise,Gurugram,Seed,98000.0,Post-COVID
2024-04-27,Rapido,Media,Chennai,Series D,78480000.0,Post-COVID
2024-04-28,Innovaccer,Enterprise,Bengaluru,Pre-Seed,54000.0,Post-COVID
2024-05-03,MediHive,Enterprise,Bengaluru,Seed,1628000.0,Post-COVID
2024-05-08,Zepto,Media,Bengaluru,Angel,69000.0,Post-COVID
2024-05-15,FarmTech,HealthTech,Kolkata,Series C,67366000.0,Post-COVID
2024-05-17,BlueRise,RealEstate,Noida,Seed,1688000.0,Post-COVID
2024-05-17,SkillSolutions,Media,Pune,Seed,476000.0,Post-COVID
2024-05-19,Postman,Consumer Electronics,Mumbai,Bridge,117000.0,Post-COVID
2024-05-21,AutoStack,Logistics,Bengaluru,Series C,141405000.0,Post-COVID
2024-05-22,Swiggy,FinTech,Hyderabad,Series C,120661000.0,Post-COVID
2024-05-24,Groww,E-commerce,Delhi,Pre-Series A,645000.0,Post-COVID
2024-05-27,GrowthFlow,FinTech,Gurugram,Seed,52000.0,Post-COVID
2024-05-27,BlueRise,FinTech,Ahmedabad,Seed,182000.0,Post-COVID
2024-05-28,EduMart,HealthTech,Gurugram,Series A,1130000.0,Post-COVID
2024-06-01,HealthAnalytics,Consumer Electronics,Gurugram,Angel,51000.0,Post-COVID
2024-06-01,EduBox,FinTech,Pune,Seed,164000.0,Post-COVID
